Article_num,EAN,Map,Plant,Stor_loc,Material_description,Segment,Family,Class
490059257,8909106005525,52.87,U2RZ,1000,DOVE NUT SOLU DAILY SHINE SHAMPO 80mlPET,PERSONAL CARE,HAIR PRODUCTS,HAIR CARE
492851038,8904132932876,56.82,U2RZ,1000,GL MOONG DAL UNPOLISHED 500 g PP,STAPLES,PULSES,PULSES
490199112,8904053501861,31.75,U2RZ,1000,GOLDIEE KHATAI POWDER 100G PCH,STAPLES,SPICES & CONDIMENTS,POWDER SPICES
491299500,8901396152811,143.61,U2RZ,1000,HARPIC BATHROOM CLEANER LEMON 1 L PET,HOME CARE,H'HOLD CLNG/CARENG/CARE,H'HOLD CLNG
492488599,8908018045070,30.35,U2RZ,1000,TSTYINC DSNY CHC CERL VRTYPK PO6 156gWRP,PROCESSED FOOD,READY TO EAT,BREAKFAST CEREALS
491491687,8903183301914,29.24,U2RZ,1000,CLASSMATE OCTANE BALL PEN PK5 BLUE CBD,STATIONERY,WRITING INSTRUMENTS  & ACCESSORIES,PENS & ACCESSORIES
492367307,8908013746002,17.14,U2RZ,1000,CRAVOVA CLASSIC MOJITO 300ml PET,BEVERAGES,DRINKS,CARBONATED SOFT DRINKS
491390023,8908005103448,9.52,U2RZ,1000,ZHAKAAS RICE PAPAD AJWAIN 100 g PCH,PROCESSED FOOD,READY TO COOK,READY TO FRY
492649106,8904132930186,44,U2RZ,1000,HOME ONE TOILET PAPER ROLL 235PUL PO4 PP,GM FMCG,Disposable Goods,Toilet Tissues
494354939,8000500410974,13.01,U2RZ,1000,TIC TAC STRAWBERRY 13g PET,CONFECTIONARY & SNACKS,CONFECTIONERY,CONFECTIONERY
493831317,8903664007632,57.84,U2RZ,2997,AIR KARPURE POUCH THYME CAMPHOR 60G,AUTO ACCESSORIES,FOUR WHEELER,FRAGRANCE
491432070,8906069401746,30.13,U2RZ,1000,VEEBA EGGLESS MAYONNAISE 100g PCH,PROCESSED FOOD,READY TO EAT,JAMS & SPREADS
491185120,8902901222586,30.45,U2RZ,1000,GOOD LIFE CHILLI GUNTUR STEMLESS 100G PP,STAPLES,SPICES & CONDIMENTS,WHOLE SPICES
491947620,8939998483842,348.28,U2RZ,1000,LOTUS PREMIUM RAW MAKHANA 250G PP,STAPLES,SPICES & CONDIMENTS,WHOLE SPICES
490002192,8901314009081,95.15,U2RZ,1000,COLGATE ACTIVE SALT TOOTHPASTE 200g CBD,PERSONAL CARE,P'SONAL HYGN,ORAL HYGN
491994758,8904279843455,402.76,U2RZ,1000,CELLO ZARAH 10PC OPLWR DNNR SETBLUE BLSM,HOUSEWARE,TABLEWARE,OPALWARE
491185165,8902901223033,53.15,U2RZ,1000,KHAS-KHAS 50g,STAPLES,SPICES & CONDIMENTS,WHOLE SPICES
490577667,8901662024552,32.14,U2RZ,1000,SUHANA PANEER MAKHANWALA MIX 50 gPP,STAPLES,SPICES & CONDIMENTS,BLENDED SPICES
491231090,8901766000513,40,U2RZ,1000,DHRUV INC ASRTD CLAY DESIGNR DIYA PKOF 4,FURNITURE,HOME DÉCOR,OCCASSIONAL SUPPLAY
490915877,8901030923746,123.98,U2RZ,1000,LUX ADV RAD GLOW ROSE VIT C&E 150Gx3 WRP,PERSONAL CARE,SKIN PRODUCTS,BODY WASHING
490803246,8901860062974,71.17,U2RZ,1000,PDLTE WD40 MLTIUSE PRDUC SPRY 63.8g,AUTO ACCESSORIES,FOUR WHEELER,CAR CARE
491215471,8906007283205,118.55,U2RZ,1000,FORTUNE BIRYANI SP BASMATI RICE 1 kg PP,STAPLES,RICE,RICE
491338199,4987176246332,132.2,U2RZ,1000,WHISPER CHCE ULTR XL SNT PAD 20S PP,PERSONAL CARE,P'SONAL HYGN,FEM HYGN
490000153,8901192212115,54.37,U2RZ,1000,CATCH PAV BHAJI MASALA 100 g CBD,STAPLES,SPICES & CONDIMENTS,BLENDED SPICES
490360925,8902188804079,60.95,U2RZ,1000,RAMDEV CORIANDER CUMIN POWDER 200 g PP,STAPLES,SPICES & CONDIMENTS,POWDER SPICES
490058390,8904037800980,206.78,U2RZ,1000,GM Trio 2 Pin Flex Box 5 Mtr WHITE&RED,GM FMCG,Hardlines,Electric Accessories
491168144,8906019564033,48.75,U2RZ,1000,REAL NAMKEEN BITES KHATT MITH 400g PCH,CONFECTIONARY & SNACKS,SNACKS,SNACKS
490675867,8909081001130,3.55,U2RZ,1000,SUNF BOUNCE CRM ELAICHI BISC 31g PP,PROCESSED FOOD,BISCUITS & BRANDED BAKERY,BISCUITS
493696044,8904109498596,114.71,U2RZ,1000,PTNJLI HLD CHDN KNTI BDY CLNSR 150GX4WRP,PERSONAL CARE,PERSONAL WASH,BODYWASH
490003372,8901138509217,58.51,U2RZ,1000,HIMALAYA OIL CLEAR LEMON FCWSH 50ML TUBE,PERSONAL CARE,SKIN PRODUCTS,SKIN CARE
492848248,8904352004049,121.61,U2RZ,1000,BIOTIQUE ADVARVD FRSNEEM PCFW 150ML TUBE,PERSONAL CARE,SKIN CARE,FACE CARE
490001323,8901030827334,187.96,U2RZ,2997,TAJ MAHAL LEAF TEA 250G CBD,BEVERAGES,TEA & COFFEE,TEA
490001323,8901030827334,187.96,U2RZ,1000,TAJ MAHAL LEAF TEA 250G CBD,BEVERAGES,TEA & COFFEE,TEA
490915879,8901030970214,140.58,U2RZ,1000,LUX FRESH SPLASH SOAP 150 g x 3 WRP,PERSONAL CARE,SKIN PRODUCTS,BODY WASHING
490025510,839423002243,35.36,U2RZ,1000,SAMRAT SING BHUJIA 200g PP,CONFECTIONARY & SNACKS,SNACKS,SNACKS
490025510,839423002243,35.36,U2RZ,2997,SAMRAT SING BHUJIA 200g PP,CONFECTIONARY & SNACKS,SNACKS,SNACKS
490000052,8906007280242,136.01,U2RZ,1000,FORTUNE SUNLTE SUNFLWER REFIND OIL 1L PP,STAPLES,EDIBLE OILS,EDIBLE OILS
491187259,8902901224689,103.6,U2RZ,1000,GOOD LIFE MOONG DAL CHHILKA 1 kg PP,STAPLES,PULSES,PULSES
490633820,8901435006693,144.8,U2RZ,1000,BLACK& WHITE KITCHEN TWL 4ROLLX60SX2PLY,#N/A,#N/A,#N/A
490268330,8901324003789,9.64,U2RZ,1000,APSARA ND REGULAR ERASERS PK OF 5 PP,STATIONERY,WRITING INSTRUMENTS  & ACCESSORIES,PENCILS & ACCESSORIES
491959542,8901777720332,104,U2RZ,1000,VADILAL BADM PISTA KESAR SHKND 500 g CUP,DAIRY,DAIRY - CHILLED,SHRIKHAND
490002287,8901399078927,249.47,U2RZ,1000,WIPRO SAFWASH LIQ DETERGENT B1G1 1KG PET,HOME CARE,FABRIC CARE,LAUNDRY DETERGENTS
492166403,8908014665029,24.76,U2RZ,1000,MAMIE YOVA FRENCH YOGURTBLEBERY 90 g CUP,DAIRY,FRESH MILK PRODUCTS,YOGHURT
491061079,8904109406331,71.69,U2RZ,1000,PTNJL KESH KANTI HR CLNSR NTRL 180ML PET,PERSONAL CARE,HAIR PRODUCTS,HAIR CARE
491373510,8901314308443,76.05,U2RZ,1000,COLGATE ZIG ZAG+ SFT ASS ANTB TB POF6CBD,PERSONAL CARE,P'SONAL HYGN,ORAL HYGN
490200922,490200922,78.98,U2RZ,2997,LOOSE CHANA BROWN,STAPLES,PULSES,PULSES
490200922,490200922,78.98,U2RZ,1000,LOOSE CHANA BROWN,STAPLES,PULSES,PULSES
493180322,8904132939073,50.24,U2RZ,1000,HOME ONE SS HAMRD COOKING SKIMMER 13in,HOUSEWARE,KITCHENWARE,KITCHEN TOOLS
491586644,8906008440508,83,U2RZ,2997,MAHALAXMI DISCO CHIKI 500 g CBD,CONFECTIONARY & SNACKS,CONFECTIONERY,CONFECTIONERY
491586644,8906008440508,83,U2RZ,1000,MAHALAXMI DISCO CHIKI 500 g CBD,CONFECTIONARY & SNACKS,CONFECTIONERY,CONFECTIONERY
491439849,8906096150280,62.51,U2RZ,1000,YTI MLTCLR DIWALI LED LGHT 12MTR(48LAMP),FURNITURE,HOME DÉCOR,Lights
491938239,8906087771807,207.04,U2RZ,1000,MAMAEARTH ONN&PLNKRTN HFC SHMP 250ml PET,PERSONAL CARE,HAIR PRODUCTS,HAIR CARE
490001605,8901200001137,90.95,U2RZ,1000,CRYSTAL STNSTL BLCK PNTD END KNIFE 25CM,HOUSEWARE,KITCHENWARE,KITCHEN TOOLS
490016255,8901063028227,17.7,U2RZ,1000,BRIT NICE TIME BISCUIT 143g PP,PROCESSED FOOD,BISCUITS & BRANDED BAKERY,BISCUITS
490507829,8906007280310,1872.37,U2RZ,2997,FORTUNE REFINED SUNFLOWER OIL 15L TIN,STAPLES,EDIBLE OILS,EDIBLE OILS
490507829,8906007280310,1872.37,U2RZ,1000,FORTUNE REFINED SUNFLOWER OIL 15L TIN,STAPLES,EDIBLE OILS,EDIBLE OILS
491319862,8908001006460,28.57,U2RZ,2997,ASK FOODS TUTTY FRUITY 100 g PP,PROCESSED FOOD,READY TO COOK,DESSERTS &  MIXES
491319862,8908001006460,28.57,U2RZ,1000,ASK FOODS TUTTY FRUITY 100 g PP,PROCESSED FOOD,READY TO COOK,DESSERTS &  MIXES
490853252,8901548430033,95.39,U2RZ,1000,SUGARFREE NATURA SWEET DROPS 10 ML CON,BEVERAGES,TEA & COFFEE,TEA
492848026,8901030865466,81.2,U2RZ,1000,POND LT MST S GLW SKIN VIT E GL 50ml TUB,PERSONAL CARE,SKIN CARE,BODY CARE
490843706,8901207034046,48.33,U2RZ,1000,ODONIL SANDAL BOUQT RM FRSHNR 220ml CAN,HOME CARE,H'HOLD CLNG/CARENG/CARE,FRESHENERS
490009367,8904004400977,62.22,U2RZ,1000,HALDIRAM N MIXTURE 400G PP,CONFECTIONARY & SNACKS,SNACKS,SNACKS
491167951,8901396153399,75.31,U2RZ,1000,HARPIC BATHROOM CLEANR LEMON 500 ml PET,HOME CARE,H'HOLD CLNG/CARENG/CARE,H'HOLD CLNG
493644531,8904063000330,33.79,U2RZ,1000,STEELO WAVES PL BTL SO2X750mL ASR,HOUSEWARE,Bottle and lunch box,BOTTLES
491697174,8906085002231,109.62,U2RZ,1000,SOFTSENS BABY NOURSHING BAR 100GX3N CBD,BABY CARE,BABY HYGN,BABY HYGN/GROOMING
491321624,8901396040804,176.82,U2RZ,1000,VANISH OXI ACTN LQUD STN RMVER 800ml PET,HOME CARE,FABRIC CARE,LAUNDRY AIDS
491538562,8908022405006,230.27,U2RZ,1000,MAHESH SPECIAL 21 LEAF TEA 1 kg PP,BEVERAGES,TEA & COFFEE,TEA
490010287,8901262140034,70.84,U2RZ,1000,DELICIOUS FAT SPREAD 500 g CBD,DAIRY,DAIRY - CHILLED,MARGERINE
493660809,8901725004972,32.55,U2RZ,1000,MD 3IN1 PRM INC STICK W/FREE MB 114g CBD,GM FMCG,Pooja Needs,Incense & Dhoop
490001402,8901262020039,107.4,U2RZ,1000,AMUL CHEESE CUBES 200g CBD,DAIRY,DAIRY - CHILLED,PROCESSED CHEESE
493857044,8901393025705,32.93,U2RZ,1000,CHUPA CHUPS SOUR TUBES 80g PP,CONFECTIONARY & SNACKS,CONFECTIONERY,CONFECTIONERY
493720974,8904132945517,15.39,U2RZ,1000,HOMEGUARD FLORAL FLOOR CLEANER 200ML PET,HOME CARE,H'HOLD CLNG/CARENG/CARE,H'HOLD CLNG
491961718,8901023025082,39.2,U2RZ,1000,GOD AER POWERPOCKET SEA BREEZE 10g PCH,HOME CARE,H'HOLD CLNG/CARENG/CARE,FRESHENERS
491336893,8901138837044,119.74,U2RZ,1000,HIMALAYA ORNGPL HNY TANRMVL FW100mlTUBE,PERSONAL CARE,SKIN PRODUCTS,SKIN CARE
493680171,8904132948907,215.05,U2RZ,1000,INDEPENDENCE DUBAR BASMATI RICE 5 KG BAG,STAPLES,RICE,RICE
491587314,8904132913455,45.96,U2RZ,1000,SAFE LIFE FLORALBLOSSM HANDWASH 750ml PP,PERSONAL CARE,SKIN PRODUCTS,BODY WASHING
493057076,8904216509925,72.88,U2RZ,1000,PIGEON MULTI PURPOSE SCISSORS,HOUSEWARE,TABLEWARE,CUTLERY
491695391,8904132918818,5.15,U2RZ,1000,SNACTAC INSTANT SWEET CORN SOUP 10g PP,PROCESSED FOOD,READY TO COOK,SOUPS
491648454,8901030864599,66.9,U2RZ,1000,LKM B&G FRTY LCUS SHT MSK PMGRNT 20MLCBD,PERSONAL CARE,SKIN PRODUCTS,SKIN CARE
493720258,8904132956100,15.41,U2RZ,2997,ALANS POTATO CHIPS TOM 90G PP,CONFECTIONARY & SNACKS,SNACKS,SNACKS
491376575,8901071701365,138.78,U2RZ,1000,Hrshy Mlk Booster Choclate Syrp 450g PET,BEVERAGES,HEALTH DRINKS,HEALTH DRINKS
493032048,8901095001243,97.16,U2RZ,1000,SOCIETY CHA KADAK PREMIUM TEA 250 g PP,BEVERAGES,TEA & COFFEE,TEA
490054776,8904086330070,50.34,U2RZ,1000,VEGA TWEEZER SQUARE TIP PP,PERSONAL CARE,PERSONAL HYGIENE,ACCESSORIES
494408502,8902901251128,113.78,U2RZ,1000,BEST FARM MOONG CHILKA 1kg PP,STAPLES,PULSES,PULSES
490003211,8902979006675,313.01,U2RZ,1000,NYLE NTRL DAMAGE REPAIR SHAMPO 800ml PET,PERSONAL CARE,HAIR PRODUCTS,HAIR CARE
491984444,8904132924468,21.21,U2RZ,1000,SNACTAC TANGY TOMATO POTATO CHIPS 78G PP,CONFECTIONARY & SNACKS,SNACKS,SNACKS
491120978,8901526103430,604.75,U2RZ,1000,LOREAL PARIS 6 OIL NOURSH SHMP 650ML PET,PERSONAL CARE,HAIR PRODUCTS,HAIR CARE
494337035,8901314857606,135.13,U2RZ,1000,COLGATE TOTAL SENSITIVE TP 150g CBD,PERSONAL CARE,P'SONAL HYGN,ORAL HYGN
491584193,8906016570266,29.45,U2RZ,1000,MANGALDEEP AGARBATTI 125G ZIP LOCK MOGRA,GM FMCG,Pooja Needs,Incense & Dhoop
490008968,8901042971483,65.3,U2RZ,1000,MTR SEVIYAN VERMICELLI 850g PP,PROCESSED FOOD,READY TO COOK,NOODLES & PASTA
490020543,8901207900839,49.19,U2RZ,1000,DABUR HAJMOLA REG 120 g BTL,HEALTH,OTC,GASTROINTESTINAL REMEDY PRODUCTS
490003770,8901030767517,54.7,U2RZ,1000,AXE SIGNATURE DENIM SHVNG CRM 60G TUBE,PERSONAL CARE,HAIR PRODUCTS,HAIR REMOVAL/MASKING
490022534,8906017160077,136.91,U2RZ,2997,TIRUPATI COTTON SEED REFINED OIL 1 L PP,STAPLES,EDIBLE OILS,EDIBLE OILS
490022534,8906017160077,136.91,U2RZ,1000,TIRUPATI COTTON SEED REFINED OIL 1 L PP,STAPLES,EDIBLE OILS,EDIBLE OILS
490013421,8901663102679,135.13,U2RZ,1000,GALA KINGKONG GRASS BRM PNK 103CM,GM FMCG,Cleaning Aids,Brooms & Dustpan
490842548,8904004400601,28.29,U2RZ,1000,HALDIRAM N LITE CHIWDA 200 g PP,CONFECTIONARY & SNACKS,SNACKS,SNACKS
491350234,8901751007480,48,U2RZ,1000,CYCLE NAVIN OMSHNTI SAMBRANI CUP 10N CBD,GM FMCG,Pooja Needs,Incense & Dhoop
491179957,8901725952204,106.85,U2RZ,1000,ENGAGE MAN COLOGNE SPRAY XX3 135ml CBD,PERSONAL CARE,P'SONAL HYGN,GENRL P'SONAL HYGN
491439052,8904256011716,149.74,U2RZ,1000,NIVEA MILK DLGHTS FW TURMERIC 100 ml PET,PERSONAL CARE,SKIN PRODUCTS,SKIN CARE
490000801,89009314,3.43,U2RZ,1000,NESTLE BAR ONE CHOCOLATE 12 g PP,CONFECTIONARY & SNACKS,CONFECTIONERY,CONFECTIONERY
491551198,8902901029857,32.27,U2RZ,1000,GOOD LIFE MP SHARBATTI ATTA 1 KG PP,STAPLES,FLOURS,FLOURS
492848744,8904112010860,83.06,U2RZ,1000,ZODIAC GLMR HAIR RNDBRSH BRG03N1PC CBD,PERSONAL CARE,PERSONAL HYGIENE,ACCESSORIES
491551213,8904043926612,84.44,U2RZ,1000,TATA HIMALAYAN ROCK SALT 1 KG PCH,STAPLES,SALT,SALT
491504124,8908001679121,126.79,U2RZ,1000,SUPER SARVOTM PHS REF RICE BRN OIL 1L PP,STAPLES,EDIBLE OILS,EDIBLE OILS
491504124,8908001679121,126.79,U2RZ,2997,SUPER SARVOTM PHS REF RICE BRN OIL 1L PP,STAPLES,EDIBLE OILS,EDIBLE OILS
490819029,8901088150095,112.57,U2RZ,1000,PARACHUTE ADV GOLD HAIR OIL 280 ML PET,PERSONAL CARE,HAIR PRODUCTS,HAIR CARE
491185090,8902901222289,98.62,U2RZ,1000,BEST FARMS CARDAMOM BLACK 50 g PP,STAPLES,SPICES & CONDIMENTS,WHOLE SPICES
490680393,8904132905870,64.23,U2RZ,1000,SCRUBZ SPONGE WIPES PK OF 3 17.5X19.5CM,GM FMCG,Cleaning Aids,Kitchen Tools
492415146,8904222909702,70.81,U2RZ,1000,PLYST ASR PL FRDGBSKT 2N 20.6x16.5x7.5CM,HOUSEWARE,Home Essential,Home Utility
490025488,839423000331,7.21,U2RZ,1000,SAMRAT KHATTA-MITHA MIX 50G PP,CONFECTIONARY & SNACKS,SNACKS,SNACKS
491598124,8906062590591,1823.81,U2RZ,1000,SHREE GITA REF SF OIL 15 LTR TIN,STAPLES,EDIBLE OILS,EDIBLE OILS
491349500,8909350001038,28.95,U2RZ,1000,VINVIK MASALA TOFU 200 g PP,DAIRY,FRESH MILK PRODUCTS,PANEER
493660729,8904132946132,23.77,U2RZ,1000,JOYLAND MASALA KAIRI CANDY 176g PCH,CONFECTIONARY & SNACKS,CONFECTIONERY,CONFECTIONERY
492847867,8901719123290,46.7,U2RZ,1000,PARLE PLTN HIDE&SEEK FILLS CERL 200G PCH,PROCESSED FOOD,READY TO EAT,BREAKFAST CEREALS
490008337,8901030838217,54.96,U2RZ,1000,DOVE FRESH MOISTURE SOAP 75 g CBD,PERSONAL CARE,SKIN PRODUCTS,BODY WASHING
490025492,839423000737,7.17,U2RZ,1000,SAMRAT BOONDI TIKHI 50G PP,CONFECTIONARY & SNACKS,SNACKS,SNACKS
491507128,8901361403283,58.12,U2RZ,1000,SB SILVER SPARKS PAD 6P 7X10CM PP,GM FMCG,Cleaning Aids,Utensil Scrubbers
491961533,8905110004011,132.58,U2RZ,1000,ENGAGE DEO SPRAYS OCEAN ZEST 150 ml CAN,PERSONAL CARE,P'SONAL HYGN,GENRL P'SONAL HYGN
490442069,8901860634270,11.41,U2RZ,1000,PIDILITE FVCL GL MLTPRPS DRPS 24PCS PCH,STATIONERY,OFFICE CONSUMABLES & STATIONERY,GLUE
491600370,8904132919822,25.32,U2RZ,1000,MY HOME MOPZ FLOOR CLENR PINE 1L PET,HOME CARE,H'HOLD CLNG/CARENG/CARE,H'HOLD CLNG
490823635,8901012133057,111.01,U2RZ,1000,LISTERINE COOLMINT MOUTHWASH 250 ML PET,PERSONAL CARE,P'SONAL HYGN,ORAL HYGN
491418790,8904091121441,68.57,U2RZ,1000,CAND ACTEXPRTNTPRSP SWT CNTRL TLC100GPET,PERSONAL CARE,SKIN PRODUCTS,SKIN CARE
490999977,8904132906822,45.21,U2RZ,1000,EXPELZ PHENOLIC CLEANER 500ML 1P1 PET,HOME CARE,H'HOLD CLNG/CARENG/CARE,H'HOLD CLNG
491070871,7622201756697,6.87,U2RZ,1000,CAD OREO ORG CRM BSC 43.75G PP,PROCESSED FOOD,BISCUITS & BRANDED BAKERY,BISCUITS
491010974,8901764211256,32.83,U2RZ,1000,SCHWEPPES GINGER ALE SOFT DRNK 300ml CAN,BEVERAGES,DRINKS,DRINKS
491071419,8906000610787,167.65,U2RZ,1000,MCCAIN CHILLI GRLC POTATO BITES 700 g PP,FROZEN VEG. / SNACKS,FROZEN SNACKS,POTATO BASED
490415505,8901030523892,421.93,U2RZ,1000,SURF EXCEL MATIC FRNT LD DET PWD 2kg CBD,HOME CARE,FABRIC CARE,LAUNDRY DETERGENTS
491488537,8907122009268,43.6,U2RZ,1000,VLCC AYURVEDA STHN ALVR GL VT E100G TUBE,PERSONAL CARE,SKIN PRODUCTS,SKIN CARE
490870051,8901192219220,65,U2RZ,1000,CATCH SUPER GARAM MASALA 200g PP,STAPLES,SPICES & CONDIMENTS,BLENDED SPICES
490064691,8901808000495,33.05,U2RZ,1000,WEIKFIELD MANGO VG JELLY CRYSTLS 90g CBD,PROCESSED FOOD,READY TO COOK,DESSERTS &  MIXES
491066097,8909106017955,145.39,U2RZ,1000,VIM LEMON DISHWASH LIQUID 900 ML PCH,HOME CARE,H'HOLD CLNG/CARENG/CARE,H'HOLD CLNG
490010164,8901262030366,506.06,U2RZ,1000,AMUL PURE GHEE 1 L PP,DAIRY,DAIRY - STAPLE,GHEE
491185114,8902901222524,224.27,U2RZ,1000,GOOD LIFE CARDAMOM GREEN 100 g PP,STAPLES,SPICES & CONDIMENTS,WHOLE SPICES
491900052,8901526573547,23.55,U2RZ,1000,GARNIER MN SMP CLR 1.0 NATBLK 10+10ML PP,PERSONAL CARE,HAIR PRODUCTS,HAIR CARE
493721090,8904132942950,96.9,U2RZ,1000,HO PL CONTAINER RINGO 1450ML SO3 ASS,HOUSEWARE,Kitchen Storage,Containers
491467983,8908023043245,84.75,U2RZ,1000,PRESTINE KTCHN CLNR DW LQD ORG 5L PET,HOME CARE,H'HOLD CLNG/CARENG/CARE,H'HOLD CLNG
491900053,8901526573554,22.58,U2RZ,1000,GARNIER MN SMP CLR 3.0 BRWBLK 10+10ML PP,PERSONAL CARE,HAIR PRODUCTS,HAIR CARE
491361751,8904256020572,162.75,U2RZ,1000,NIVEA 24H LIP BM NT OL BERY SHN 4.8g CBD,PERSONAL CARE,SKIN PRODUCTS,SKIN CARE
490856282,8901435006969,22.03,U2RZ,1000,TAINA COCKTAL PAPER NPKN 27x30cm 100S PP,GM FMCG,Disposable Goods,Face Tissues
493830112,8906110968020,110,U2RZ,1000,QW A4 SPIRAL SNGL LINE NOTEBK 240PG PO2,STATIONERY,PAPER PRODUCTS,NOTE BOOKS
490459386,8901512541901,24.96,U2RZ,1000,ACT II Instant Popcorn Bttr Delte 70G PP,CONFECTIONARY & SNACKS,SNACKS,SNACKS
491569310,8901399339134,150.32,U2RZ,1000,WPRO SFTUCH 2XFABCDTNRFRNCH PRFM800mlPET,HOME CARE,FABRIC CARE,LAUNDRY AIDS
490199982,8901288012001,107.99,U2RZ,1000,VICCO VAJRADANTI AYURVEDIC PST 200 g CBD,PERSONAL CARE,P'SONAL HYGN,ORAL HYGN
490003558,8901277007438,68.98,U2RZ,1000,PRM EAU DE COLOGNE REGULAR 50 ml BTL,PERSONAL CARE,SKIN PRODUCTS,SKIN CARE
491299499,8901262178891,169.47,U2RZ,1000,Dhanteras Container Set,HOUSEWARE,HOUSEHOLD HARDS,KITCHEN ACCESSORIES
490001597,8901200110037,117.7,U2RZ,1000,CRYSTAL SS SLIMLINE LIGHTER17 CM,HOUSEWARE,KITCHENWARE,KITCHEN TOOLS
491208796,8901030929496,288.95,U2RZ,1000,INDULEKHA BHRNGH AYRVDC HR OIL 100ml CBD,PERSONAL CARE,HAIR PRODUCTS,HAIR CARE
493680176,8904132949027,3.48,U2RZ,1000,INDEPENDENCE PKGD DRINKG WATER 500ml PET,BEVERAGES,DRINKS,WATER
491168379,8902901221749,55.73,U2RZ,1000,BEST FARM CHANA DAL 500 g PP,STAPLES,PULSES,PULSES
491321346,8908008660061,30.73,U2RZ,1000,J J TOMATO FRYUMS RING 180 g PP,PROCESSED FOOD,READY TO COOK,READY TO FRY
490063646,8901088200073,112.17,U2RZ,1000,LIVON DAMAGE PRTCTN HAIR SERUM 50ML CBD,PERSONAL CARE,HAIR PRODUCTS,HAIR CARE
491321337,8908008660153,26.68,U2RZ,1000,JJ POTATO FRYUMS SEV 200 g PP,PROCESSED FOOD,READY TO COOK,READY TO FRY
491187253,8902901224627,45.81,U2RZ,1000,GOOD LIFE CHANA DAL 500 g PP,STAPLES,PULSES,PULSES
491238124,8904256020459,162.75,U2RZ,1000,NIVEA LIP CARE BALM SOFT ROSE 4.8G CBD,PERSONAL CARE,SKIN PRODUCTS,SKIN CARE
491179402,4987176279163,86.17,U2RZ,1000,ORAL B SENSITIVE PROCLN ES GUM TB 4N CBD,PERSONAL CARE,P'SONAL HYGN,ORAL HYGN
490960245,8901512564306,25.68,U2RZ,1000,ACTII INSTANT POPCORN CLSSIC SLTD 90G PP,CONFECTIONARY & SNACKS,SNACKS,SNACKS
490008565,8901468110084,94.92,U2RZ,1000,PITAMBARI SHINING POWDER 1 kg PP,HOME CARE,H'HOLD CLNG/CARENG/CARE,H'HOLD CLNG
491161229,8901499010742,146.49,U2RZ,1000,KELLOGGS CHOCOS CRUNCHY BITES 431 G PCH,PROCESSED FOOD,READY TO EAT,BREAKFAST CEREALS
492336441,492336441,35,U2RZ,1000,OGGN WOODEN DATTA PARATA PRESS,HOUSEWARE,KITCHENWARE,KITCHEN TOOLS
490002262,8901399009020,21.62,U2RZ,1000,CHANDRIKA AYURVEDIC SOAP 75G CBD,PERSONAL CARE,SKIN PRODUCTS,BODY WASHING
491350209,8906092713922,61.96,U2RZ,1000,STERLING TAMBOLA FROZEN 7PYRS 7Y+,TOYS,INDOOR GAMES,"BOARD  GAMES,PUZZLES & CARDS"
491584183,8906116350348,52,U2RZ,1000,BMI SS CUTLERY HOLDER 4,HOUSEWARE,KITCHENWARE,KITCHEN TOOLS
492183511,8903622003010,121.42,U2RZ,1000,MAMYPOKO EXTRA CLN WIPES ALOEVERA 72 PP,BABY CARE,BABY HYGN,BABY HYGN/GROOMING
491186638,8902901224054,47.13,U2RZ,1000,GOOD LIFE APRICOT 100 g PP,STAPLES,DRY FRUITS,DRY FRUITS
490927158,8906014765992,216.19,U2RZ,1000,BAJAJ ALMOND DROPS HAIR OIL 475ml BTL,PERSONAL CARE,HAIR PRODUCTS,HAIR CARE
492491547,8908000993662,73.66,U2RZ,1000,WELLUBIA ANAARDANA SHOTS 170 g BTL,STAPLES,SPICES & CONDIMENTS,MUKHWAS
492489957,8902901044096,34.62,U2RZ,1000,JOYLAND GT MANGO MASTI 280 G PCH,CONFECTIONARY & SNACKS,CONFECTIONERY,CONFECTIONERY
493661303,8908018534505,115,U2RZ,1000,HO SS 1L SAUCPN IB 155MM SFTCH HNDL,HOUSEWARE,KITCHENWARE,KITCHEN TOOLS
490068841,8906000610053,77.98,U2RZ,1000,MCCAIN FRENCH FRIES 420 G PP,FROZEN VEG. / SNACKS,FROZEN SNACKS,FROZEN SNACKS
492392721,72140031763,284.9,U2RZ,1000,NIVEA SFT PEPPYPMGRNT 200ML MSTNGCRM CON,PERSONAL CARE,SKIN CARE,BODY CARE
494374483,690225308397,74.62,U2RZ,1000,IND GT CLSC KOLKTA BIRYANI MSLA 120 g PP,STAPLES,SPICES & CONDIMENTS,BLENDED SPICES
490983561,8906001028130,31.9,U2RZ,1000,GOWARDHAN DAHI 500 g PCH,DAIRY,FRESH MILK PRODUCTS,CURD
490011069,8904043702896,13,U2RZ,1000,SHREE TEJ PATTA 50 G PP,STAPLES,SPICES & CONDIMENTS,WHOLE SPICES
492336439,492336439,30,U2RZ,1000,OGGN WOODEN SPATULAPALTA,HOUSEWARE,KITCHENWARE,KITCHEN TOOLS
491179467,8901042967325,18.54,U2RZ,1000,MTR 3 MINUTE BREAKFAST POHA 60g PP,PROCESSED FOOD,READY TO COOK,DESSERTS &  MIXES
493660911,8904132937475,33.13,U2RZ,1000,JIVE FLORAL LVNDR FRAG SOFTTALC 300G PET,PERSONAL CARE,SKIN PRODUCTS,SKIN CARE
